"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"165","NUIL","37215","Sun, Kevin","22.46","Stopwatch",""
"165","UVA","14046","Williams, Weston","22.46","Stopwatch",""
"172","TAMPA","28314","Gorman, Dax","22.47","Stopwatch",""
"172","FSUC","34466","Herold, Jonathan","22.47","Stopwatch",""
"172","PURD","35595","Jungblut, Owen","22.47","Stopwatch",""
"172","USCA","24944","Wang, Nansen","22.47","Stopwatch",""
"176","LUSC","29825","Barnett, Will","22.48","Stopwatch",""
"176","UVA","27139","Sartori, Colin","22.48","Stopwatch",""
"176","MSUSC","22340","Visser, Jared","22.48","Stopwatch",""
"176","TAMCS","12591","Wu, Derek","22.48","Stopwatch",""
"180","PITT","38165","Rajesh, Sidharth","22.49","Stopwatch",""
"181","STANF","30058","Bush, Bradley","22.50","Stopwatch",""
"181","ISUSC","23611","Clarke, Braden","22.50","Stopwatch",""
"181","ECS","36404","Harting, Alden","22.50","Stopwatch",""
"181","LU","33989","Horton, Thomas","22.50","Stopwatch",""
"181","UCONN","38635","Katra, Marko","22.50","Stopwatch",""
"181","NDSC","36353","Kolb, Brayden","22.50","Stopwatch",""
"181","MN","38595","Long, Ryan","22.50","Stopwatch",""
"181","NCSU","25322","Miller, Christopher","22.50","Stopwatch",""
"181","TAMCS","26610","Thomas, Nathaniel","22.50","Stopwatch",""
"181","ASU","34429","van Breda, Jude","22.50","Stopwatch",""
"191","UPENN","29050","Mo, Darren","22.51","Stopwatch",""
"191","TAMCS","34489","Ortiz Carrion, Nicolas","22.51","Stopwatch",""
"193","CMU","08847","Acker, Michael","22.52","Stopwatch",""
"193","BGCS","38702","Fazio, Dane","22.52","Stopwatch",""
"193","JMU","20534","Meyers, Luke","22.52","Stopwatch",""
"193","UALA","36725","Murdock, Paul","22.52","Stopwatch",""
"193","CPSC","36309","Phan, Ashton","22.52","Stopwatch",""
"193","AZCS","37156","Shapiro, Daniel","22.52","Stopwatch",""
"193","PITT","38168","Vandermolen, Carter","22.52","Stopwatch",""
"200","UOFO","17495","Grisso, Robert","22.53","Stopwatch",""
"200","PSU","30000","Horner, Harrison","22.53","Stopwatch",""
"200","CSOSU","31652","Lewis, Gavin","22.53","Stopwatch",""
"200","CSOSU","21350","Replogle, CJ","22.53","Stopwatch",""
"204","TAMCS","33922","Dionne, Grant","22.54","Stopwatch",""
"204","ECS","37809","Emre, Emir","22.54","Stopwatch",""
"204","UTC","33844","Lore, Jackson","22.54","Stopwatch",""
"204","NEAST","25525","Wong, Wang Lap Stanley","22.54","Stopwatch",""
"208","TAMCS","26711","Jeffery, Matthew","22.55","Stopwatch",""
"208","NSUSC","28550","Mora, Sebastian","22.55","Stopwatch",""
"208","UNCCH","20604","Roberts, Nicholas","22.55","Stopwatch",""
"208","NEAST","18716","Roman, Jeffrey","22.55","Stopwatch",""
"208","ASU","39283","Sanders, Jayden","22.55","Stopwatch",""
"213","UMICH","16685","Flater, John","22.56","Stopwatch",""
"213","VTECH","20998","Gibbs, Thomas","22.56","Stopwatch",""
"213","CSOSU","31468","Griffin, Oliver","22.56","Stopwatch",""
"213","PURD","28708","Liu, Allan","22.56","Stopwatch",""
