"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"68","SCGSU","37720","Trocchi, Tyler","23.96","Stopwatch",""
"68","SCUW","36304","Vayts, Matthew","23.96","Stopwatch",""
"70","SCUW","36268","Braatz, Bennett","23.97","Stopwatch",""
"70","UTD","38626","Ju, Ryan","23.97","Stopwatch",""
"72","LU","33984","Williams, Xander","23.98","Stopwatch",""
"73","PURD","35522","Alleman, Jack","23.99","Stopwatch",""
"73","MARQ","37783","Frank, Gabriel","23.99","Stopwatch",""
"73","TAMCS","26563","Jaya, Putu Elvin","23.99","Stopwatch",""
"73","MARQ","36414","Smith, Peter","23.99","Stopwatch",""
"73","CU","24634","Sommer, Cort","23.99","Stopwatch",""
"78","UCSD","37898","Duong, Kenneth","24.00","Stopwatch",""
"78","UCLAS","24943","Kiryukhin, Artem","24.00","Stopwatch",""
"80","WUSTL","27916","Hopkins, Braden","24.01","Stopwatch",""
"81","CLEM","27173","Gabriele, Noah","24.02","Stopwatch",""
"82","CMU","08847","Acker, Michael","24.07","Stopwatch",""
"83","UCFFL","33294","Colmenares, Juan","24.08","Stopwatch",""
"83","STANF","16997","Palmer, Henry","24.08","Stopwatch",""
"85","SLUSC","17807","Cruise, Conner","24.09","Stopwatch",""
"86","WUSTL","16583","Barrette, Koji","24.10","Stopwatch",""
"86","LU","33987","Ruble, Grant","24.10","Stopwatch",""
"88","GVSU","28483","Harding, Mason","24.11","Stopwatch",""
"88","UMD","22906","Jo, Benjamin","24.11","Stopwatch",""
"90","NDSC","36322","Chang, Jonathan","24.12","Stopwatch",""
"90","BROWN","25732","Joseph, Julian","24.12","Stopwatch",""
"92","UCFFL","35908","Nealy, Colin","24.13","Stopwatch",""
"93","MARQ","36413","Islas, Fernando","24.14","Stopwatch",""
"94","UVA","14046","Williams, Weston","24.17","Stopwatch",""
"95","UMD","30267","Harada, Jack","24.18","Stopwatch",""
"96","TAMCS","35414","DeGhetto, Jake","24.20","Stopwatch",""
"96","CSOSU","34925","Emerman, Josh","24.20","Stopwatch",""
"96","UMICH","26941","Klug, Nick","24.20","Stopwatch",""
"99","SCUCD","38313","Peng, Alexander","24.21","Stopwatch",""
"100","VTECH","14564","Rosenhein, Drew","24.22","Stopwatch",""
"101","UCSD","30445","Cheng, Jeremy","24.23","Stopwatch",""
"101","SCGSU","16727","Le, Alex","24.23","Stopwatch",""
"103","FLOR","37351","Tang, Jonathan","24.24","Stopwatch",""
"104","APPST","38301","Harris, John","24.25","Stopwatch",""
"104","CMUCS","39800","Tran, Theo","24.25","Stopwatch",""
"106","GTSC","35401","Goggins, Christopher","24.26","Stopwatch",""
"106","CSOSU","20437","Senchyshak, Ryan","24.26","Stopwatch",""
"108","W&M","37213","Leon Guerrero, Ty","24.27","Stopwatch",""
"108","UMCS","28295","Sautter, Joshua","24.27","Stopwatch",""
"108","GTSC","14039","White, James","24.27","Stopwatch",""
"111","UDSC","15116","Anderson, Michael","24.28","Stopwatch",""
"111","LUSC","29825","Barnett, Will","24.28","Stopwatch",""
"111","GTSC","26817","Matthews, John","24.28","Stopwatch",""
"111","MN","35362","Trinh, Victor","24.28","Stopwatch",""
"111","UCSD","37580","Umbay, Sebastian","24.28","Stopwatch",""
"116","AUB","18977","Forkey, Carson","24.29","Stopwatch",""
"116","DUKE","30337","Yae, James","24.29","Stopwatch",""
"118","ECS","15894","Karpen, Matthew","24.30","Stopwatch",""
"118","PURD","28747","Li, Ray","24.30","Stopwatch",""
"120","PSU","34846","Cheslock, Carter","24.31","Stopwatch",""
"120","PURD","13729","Field, Hunter","24.31","Stopwatch",""
"120","CU","34190","Glass, Riley","24.31","Stopwatch",""
"120","NDSC","15999","Quimby, Paul David","24.31","Stopwatch",""
"120","SCU","35389","Vattuone, Ryan","24.31","Stopwatch",""
"125","ASU","21462","Johnson, Luke","24.32","Stopwatch",""
"126","ISUSC","25793","Maier, Vincent","24.33","Stopwatch",""
"126","NCSU","14546","McDevitt, Liam","24.33","Stopwatch",""
"126","YALE","25971","Yuan, Alex","24.33","Stopwatch",""
"129","NDSC","37584","Schaars, Kevin","24.34","Stopwatch",""
"130","CWRU","38686","Gurudutt, Aydin","24.35","Stopwatch",""
"130","FLOR","37350","Kuliyev, Maxim","24.35","Stopwatch",""
"130","ISC","39539","Pedraza, Adan","24.35","Stopwatch",""
"133","PSU","30000","Horner, Harrison","24.36","Stopwatch",""
"133","CSOSU","34219","Landrum, Lincoln","24.36","Stopwatch",""
"133","UMCS","28266","Pugh, Boyd","24.36","Stopwatch",""
"133","MARQ","15783","Zgorski, Kyle","24.36","Stopwatch",""
"137","SCAR","28107","Cobb, Dylan","24.37","Stopwatch",""
"137","VCS","35744","Ellis, Jaden","24.37","Stopwatch",""
"137","GVSU","17552","Patterson, Jay","24.37","Stopwatch",""
"137","UCCS","26307","Schoelwer, Sean","24.37","Stopwatch",""
"137","USCA","24944","Wang, Nansen","24.37","Stopwatch",""
"142","CU","26794","Albright, Ryan","24.38","Stopwatch",""
"142","APPST","31514","Foeri, Tyler","24.38","Stopwatch",""
"142","CAL","24489","Qi, Henry","24.38","Stopwatch",""
"145","KSSC","26175","Reichenbach, Cameron","24.39","Stopwatch",""
"146","GCUC","16135","Jacobson, Jake","24.40","Stopwatch",""
"146","UWSC","33501","Mahoney-Schaefer, Max","24.40","Stopwatch",""
"148","VTECH","27534","Conaton, William","24.42","Stopwatch",""
"148","LU","28827","Walter, Aiden","24.42","Stopwatch",""
"150","SANTA","30491","Robison, Owen","24.43","Stopwatch",""
"150","CLEM","16374","Simpkins, Ben","24.43","Stopwatch",""
"152","MIZZ","36216","Krueger, Noah","24.44","Stopwatch",""
"153","UMICH","16685","Flater, John","24.45","Stopwatch",""
"153","UMICH","18690","Loi, Kyle","24.45","Stopwatch",""
"153","LU","39080","Rasoumoff, Paul","24.45","Stopwatch",""
"153","SCGSU","33015","Trocchi, Will","24.45","Stopwatch",""
"153","CU","28659","Wright, Tyler","24.45","Stopwatch",""
"158","UWSC","37563","Buchholz, Larson","24.46","Stopwatch",""
"158","CSOSU","31652","Lewis, Gavin","24.46","Stopwatch",""
"158","WUSTL","17319","Lien, Geoffrey","24.46","Stopwatch",""
"158","GTSC","26294","Skidmore, William","24.46","Stopwatch",""
"158","UMCS","28341","Urgo, Michael","24.46","Stopwatch",""
"163","NDSC","36347","Hann, Gus","24.47","Stopwatch",""
"163","UGAS","19390","Kryski, Wyatt","24.47","Stopwatch",""
"165","NUIL","37080","Carver, Noah","24.48","Stopwatch",""
"165","ELON","08994","Cheifetz, Adam","24.48","Stopwatch",""
"165","UCFFL","36009","Jordan, Cole","24.48","Stopwatch",""
"165","UVA","14161","Schaefer, Alexander","24.48","Stopwatch",""
"165","UMICH","34450","Simkus, Lukas","24.48","Stopwatch",""
"165","ASU","34429","van Breda, Jude","24.48","Stopwatch",""
"171","KSSC","34596","Calvert, Matt","24.50","Stopwatch",""
"171","UNTSC","33458","Crabtree, Connor","24.50","Stopwatch",""
"171","CAL","27508","Desai, Kaneiya","24.50","Stopwatch",""
"174","ECS","37809","Emre, Emir","24.51","Stopwatch",""
"175","NDSC","36327","Carlson, John","24.52","Stopwatch",""
"176","UCONN","15445","Datz, David","24.53","Stopwatch",""
"176","UNCW","35294","Ivan, David","24.53","Stopwatch",""
"176","CWRU","37668","Jacobs, Charlie","24.53","Stopwatch",""
"176","NCSU","34354","Mei, Garlan","24.53","Stopwatch",""
"176","ASU","21651","O'Rourke, Sean","24.53","Stopwatch",""
"176","UNCCH","20604","Roberts, Nicholas","24.53","Stopwatch",""
"176","ASU","28780","Stemp, Danny","24.53","Stopwatch",""
"176","AZCS","30083","Zhan, Dex","24.53","Stopwatch",""
"184","GTSC","19512","Rimsa, Thomas","24.54","Stopwatch",""
"185","NUIL","23771","Azuma-Hall, Miles","24.56","Stopwatch",""
"185","CSOSU","24552","Huggins, Sean","24.56","Stopwatch",""
"185","UCSD","17507","Zahn, Warren","24.56","Stopwatch",""
"188","UTES","20808","Atzet, Ethan","24.57","Stopwatch",""
"188","VTECH","13879","Kimmell, Logan","24.57","Stopwatch",""
"188","ASU","34499","Louden, Braden","24.57","Stopwatch",""
"188","USCA","39219","Mar, Joshua","24.57","Stopwatch",""
"192","WUSTL","28155","Feng, Harry","24.58","Stopwatch",""
"192","GTOWN","18417","Johnson, Alex","24.58","Stopwatch",""
"192","MOFO","22210","Liberto, Evan","24.58","Stopwatch",""
"192","UVA","27139","Sartori, Colin","24.58","Stopwatch",""
"196","NSUSC","28550","Mora, Sebastian","24.59","Stopwatch",""
"196","UCI","30142","Pisor, Ian","24.59","Stopwatch",""
"196","CSOSU","21350","Replogle, CJ","24.59","Stopwatch",""
"199","SCUW","31533","Fridman, Aron","24.60","Stopwatch",""
"199","UDSC","21360","Jones, Ryan","24.60","Stopwatch",""
"199","UMICH","34728","Schoenow, Nathan","24.60","Stopwatch",""
"199","GTOWN","29962","Steiner, Jack","24.60","Stopwatch",""
"199","SLUSC","18748","Tobar, Christopher","24.60","Stopwatch",""
"199","UTES","34553","Towns, Brayden","24.60","Stopwatch",""
"199","CMUCS","28431","Wong, Andrew","24.60","Stopwatch",""
"206","DUCS","30438","Mejia-Reynoso, Antonio","24.61","Stopwatch",""
"207","VCU","29590","Davis, Michael","24.62","Stopwatch",""
"207","UMD","33853","Karcheuski, Daniel","24.62","Stopwatch",""
"207","ECS","26751","Miao, Mikael","24.62","Stopwatch",""
"210","FSUC","34899","Seward, Lawson","24.63","Stopwatch",""
"211","VTECH","20998","Gibbs, Thomas","24.64","Stopwatch",""
"211","ISC","30457","Marchand, Henri","24.64","Stopwatch",""
"211","UMICH","35701","Twigg, Nicholas","24.64","Stopwatch",""
"214","CAL","31406","Behrooz, Ramin","24.65","Stopwatch",""
"214","NUIL","22932","Cappelletti, Rocco","24.65","Stopwatch",""
"214","FGCU","37693","Crabb, Nick","24.65","Stopwatch",""
"214","NEAST","18716","Roman, Jeffrey","24.65","Stopwatch",""
"218","DUQCS","37869","Cianflone, Mason","24.66","Stopwatch",""
"218","CMUCS","38289","Leung, Alex","24.66","Stopwatch",""
"218","LUSC","26087","Scaturo, Nick","24.66","Stopwatch",""
"218","W&M","37206","Shuman, Jackson","24.66","Stopwatch",""
"218","PITT","35492","Zang, Eric","24.66","Stopwatch",""
"223","NEAST","25525","Wong, Wang Lap Stanley","24.67","Stopwatch",""
"224","SCUCD","31594","Ly, Calvin","24.68","Stopwatch",""
"224","ISUSC","37388","Mila, Jackson","24.68","Stopwatch",""
"224","UOFO","31506","Rice, Yuji","24.68","Stopwatch",""
"224","UCSD","33553","Wong, Gavin","24.68","Stopwatch",""
