"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"128","CSOSU","26822","Liu, Derek","2:07.70","Stopwatch",""
"129","UMICH","37992","Holmberg, Evan","2:07.72","Stopwatch",""
"130","CU","20506","Kubina, Mitchell","2:07.81","Stopwatch",""
"131","ECS","36446","He, Kenneth","2:07.91","Stopwatch",""
"132","UCLAS","31898","Chen, Andrew","2:07.95","Stopwatch",""
"133","PURD","35575","Lee, Matthew","2:07.96","Stopwatch",""
"134","NDSC","36607","Gisiner, Samuel","2:07.97","Stopwatch",""
"134","TULSC","36618","Lewis, William","2:07.97","Stopwatch",""
"134","WVAU","34372","Nist, Holden","2:07.97","Stopwatch",""
"134","CMUCS","36123","Zhang, Aidan","2:07.97","Stopwatch",""
