"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"65","UGAS","38111","Meretta, Tessa","27.91","Stopwatch",""
"66","UCI","30180","Hoshina, Rin","27.92","Stopwatch",""
"66","UVA","14062","Ross, Marissa","27.92","Stopwatch",""
"68","AUB","31991","Baker, Regan","27.94","Stopwatch",""
"69","TAMPA","34966","Crum, Samantha","27.95","Stopwatch",""
"69","CU","26785","Flenard, Isabel","27.95","Stopwatch",""
"69","CU","18933","Smith, Caitlin","27.95","Stopwatch",""
"72","UCONN","22753","Marshall, Melia","27.96","Stopwatch",""
"73","ISC","32004","Bushong, Shelby","27.97","Stopwatch",""
"73","BROWN","35452","Xian, Michelle","27.97","Stopwatch",""
"75","MOFO","14673","Griffith, Abbie","27.98","Stopwatch",""
"76","UCSD","17354","Ishii, Yu","27.99","Stopwatch",""
"76","SCAR","28005","Masterson, Campbell","27.99","Stopwatch",""
"78","UDSC","27381","Bui, Angeline","28.00","Stopwatch",""
"79","WUSTL","34412","Hsieh, Lillian","28.01","Stopwatch",""
"80","UPENN","36816","Nguyen, Kayla","28.02","Stopwatch",""
"81","VTECH","21050","Barrett, Sophia","28.04","Stopwatch",""
"81","SCUW","13720","Ceren, Rachel","28.04","Stopwatch",""
"81","NUIL","15592","Lee, Lauren","28.04","Stopwatch",""
"81","CSOSU","28414","Mathewson, Cora","28.04","Stopwatch",""
"85","UMD","22926","Smarick, Maeve","28.06","Stopwatch",""
"86","JMU","13878","Burns, Carly","28.07","Stopwatch",""
"87","VTECH","30444","Lane, Megan","28.10","Stopwatch",""
"87","VCU","23846","Mozeleski, Leah","28.10","Stopwatch",""
"89","UMCS","26534","Wojenski, Amanda","28.12","Stopwatch",""
"90","CLT","27910","Tjandra, Sammy","28.13","Stopwatch",""
"91","USFB","33005","Carbone, Gianna","28.14","Stopwatch",""
"91","TCUSC","37996","Hooper, Jaidyn","28.14","Stopwatch",""
"93","UTES","15812","Harvey, Emily","28.16","Stopwatch",""
"93","UMCS","33268","Turku, Adea","28.16","Stopwatch",""
"95","UNCCH","33666","Aghjayan, Hannah","28.18","Stopwatch",""
"95","GTSC","20503","Allibone, Jessica","28.18","Stopwatch",""
"97","CAL","37533","Oesterer, Josie","28.19","Stopwatch",""
"97","BROWN","25572","Siegel, Zoe","28.19","Stopwatch",""
"99","W&M","16294","Sullivan, Annabel","28.20","Stopwatch",""
"100","UCONN","28384","Helmke, Eva","28.22","Stopwatch",""
"100","SCUW","31402","Oshan, Priya","28.22","Stopwatch",""
"102","SCUW","24091","Bierley, Emma","28.23","Stopwatch",""
"102","CAL","30065","Kandel, Hannah","28.23","Stopwatch",""
"102","CMUCS","26290","Zhang, Brenda","28.23","Stopwatch",""
"105","CSOSU","33752","Hoffman, Ashlyn","28.24","Stopwatch",""
"105","CAL","24408","Sun, Helen","28.24","Stopwatch",""
"107","UMCS","33271","Zhao, Bonnie","28.27","Stopwatch",""
"108","PITT","36357","Bryant, Maeve","28.29","Stopwatch",""
"109","UBUF","36253","Sullivan, Lauren","28.30","Stopwatch",""
"110","SYR","27967","Horst, Genae","28.31","Stopwatch",""
"110","FSUC","21122","Kohs, Madeline","28.31","Stopwatch",""
"110","UWSC","36964","Rangel, Alisa","28.31","Stopwatch",""
"110","SCUW","29730","Wank, Kallen","28.31","Stopwatch",""
"114","UMICH","39058","Tay, Maddie","28.34","Stopwatch",""
"115","WFU","16671","Cahill, Cora","28.35","Stopwatch",""
"115","TAMCS","37749","Moonsammy, Vanessa","28.35","Stopwatch",""
"115","SCUW","35777","Schmitz, Lily","28.35","Stopwatch",""
"118","PITT","20987","Bole, Krisha","28.36","Stopwatch",""
"118","PRINC","38594","Chen, Jaime","28.36","Stopwatch",""
"118","UOFO","31504","Quaid, Colleen","28.36","Stopwatch",""
"118","CAL","24384","Zhou, Melissa Hanlin","28.36","Stopwatch",""
"122","NDSC","36317","Selden, Abigail","28.37","Stopwatch",""
"123","UCFFL","38307","Majewski, Nicole","28.38","Stopwatch",""
"124","UMD","34165","Bevivino, Gianna","28.39","Stopwatch",""
"124","PITT","21073","Murray, Meghan","28.39","Stopwatch",""
"124","JMU","33653","Woolley, Jamie","28.39","Stopwatch",""
"127","PURD","34539","McAfee, Claire","28.41","Stopwatch",""
"128","VTECH","35862","Chapman, Morgan","28.42","Stopwatch",""
"128","DEN","30289","Turk, Caitlin","28.42","Stopwatch",""
"130","CCU","20806","Everling, Corinne","28.45","Stopwatch",""
"130","CSOSU","35104","Kudalkar, Kavya","28.45","Stopwatch",""
"130","CU","16916","McClendon, Annie","28.45","Stopwatch",""
"130","CPSC","35657","Thurlow, Molly","28.45","Stopwatch",""
"130","CMU","20956","Welch, Kathleen","28.45","Stopwatch",""
"135","UMD","25111","Campbell, Maeve","28.46","Stopwatch",""
"135","NAUCS","30432","Padron, Elena","28.46","Stopwatch",""
"137","CAL","37262","Tan, Rebecca Xuanwen","28.48","Stopwatch",""
"138","CU","26800","Vigil, Kaitlyn","28.49","Stopwatch",""
"139","W&M","36248","Bare, Christine","28.50","Stopwatch",""
"139","AZCS","31849","Oslowski, Jordan","28.50","Stopwatch",""
"141","PRINC","36569","Redlich, Ruby","28.51","Stopwatch",""
"142","UMICH","16689","Gruenler, Genevieve","28.52","Stopwatch",""
"142","UMD","33813","Knauer, Ellie","28.52","Stopwatch",""
"142","UTES","15478","Warren, Brinley","28.52","Stopwatch",""
"145","UPENN","22868","Fagan, Caitlin","28.53","Stopwatch",""
"145","ECS","31628","Ferneini, Isabella","28.53","Stopwatch",""
"145","UCI","32950","Johnson, Isabella","28.53","Stopwatch",""
"145","TULSC","36608","Mayol, Susana","28.53","Stopwatch",""
"145","UNL","36524","Suinn, Dusita","28.53","Stopwatch",""
"145","PITT","21068","Van Deusen, Rosalie","28.53","Stopwatch",""
"145","UVA","34098","Womack, Kristen","28.53","Stopwatch",""
"152","DUQCS","33240","Ricciuti, Nina","28.54","Stopwatch",""
"152","UNC","22578","Taylor, Ella","28.54","Stopwatch",""
"152","FGCU","37686","Walser, Julia","28.54","Stopwatch",""
"155","SCUW","35364","Giese, Meredith","28.55","Stopwatch",""
"156","UVA","34675","Goo, Fiona","28.56","Stopwatch",""
"156","USFB","30534","Patricca, Patti","28.56","Stopwatch",""
"156","UOFO","39206","Pulaski, Sophia","28.56","Stopwatch",""
"159","UCONN","23713","Jandura, Carolyn","28.60","Stopwatch",""
"160","MIZZ","23858","Colombo, Madison","28.61","Stopwatch",""
"160","FSUC","21124","Kelly, Jemma","28.61","Stopwatch",""
"160","DUKE","36101","Zheng, Julia","28.61","Stopwatch",""
"163","CU","30338","Martin, Lara","28.62","Stopwatch",""
"163","VTECH","35566","Walsh, Kelly","28.62","Stopwatch",""
"165","UMICH","28645","Luo, Michelle","28.63","Stopwatch",""
"165","UGAS","27065","Shaw, Morgan","28.63","Stopwatch",""
"165","UCFFL","37571","Szylkowski, Olivia","28.63","Stopwatch",""
"168","UNCCH","26908","Dunnigan, Caitlyn","28.64","Stopwatch",""
"168","GTSC","19431","Hicks, Erin","28.64","Stopwatch",""
"168","NSUSC","29942","Nelson, Jenna","28.64","Stopwatch",""
"168","SRUS","38526","Swain, Cassidy","28.64","Stopwatch",""
"172","STANF","29952","Checoury, Naomi","28.65","Stopwatch",""
"172","UVA","20090","Nguyen, Kha-An","28.65","Stopwatch",""
"174","UCLAS","25021","Reitano, Olivia","28.66","Stopwatch",""
"175","TULSC","31455","Moore, Michaela","28.67","Stopwatch",""
"175","SCUW","14120","Neumann, Emma","28.67","Stopwatch",""
"177","DUKE","34883","Healy, Sierra","28.68","Stopwatch",""
"178","GTSC","33646","Burlina, Emma","28.69","Stopwatch",""
"178","FLOR","29600","Choukri, Nora","28.69","Stopwatch",""
"178","SCUCD","38079","DePry, Amber","28.69","Stopwatch",""
"178","CMUCS","27246","Lin, Audi","28.69","Stopwatch",""
"178","CU","16821","Lin, Madison","28.69","Stopwatch",""
"178","UNCW","20648","Priebe, Allyson","28.69","Stopwatch",""
"178","GTSC","20939","Witthoff, Mia","28.69","Stopwatch",""
