"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"181","CSOSU","26835","Beno, Charlotte","26.26","Stopwatch",""
"181","MSUSC","27911","Ngo, Hannah","26.26","Stopwatch",""
"181","CPSC","35657","Thurlow, Molly","26.26","Stopwatch",""
"181","UMD","34227","Tininenko, Kylie","26.26","Stopwatch",""
"185","GTSC","33646","Burlina, Emma","26.27","Stopwatch",""
"185","BOISE","23042","Cannon, Sheena","26.27","Stopwatch",""
"187","FSUC","15062","Avedisian, Michaela","26.28","Stopwatch",""
"187","SCUW","24091","Bierley, Emma","26.28","Stopwatch",""
"187","UGAS","26931","Dee, Becca","26.28","Stopwatch",""
"187","PSU","36745","Johnson, Jaiden","26.28","Stopwatch",""
"187","SCUW","29730","Wank, Kallen","26.28","Stopwatch",""
"187","UTES","15478","Warren, Brinley","26.28","Stopwatch",""
"193","W&M","30569","Buswell, Piper","26.29","Stopwatch",""
"193","SCIU","17107","Johnson, Madison","26.29","Stopwatch",""
"193","FSUC","21122","Kohs, Madeline","26.29","Stopwatch",""
