"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"86","WUSTL","16585","Wang, Avery","56.20","Stopwatch",""
"87","PSU","36313","Crothers, Griffin","56.21","Stopwatch",""
"88","PURD","21574","Kodial, Aryan","56.24","Stopwatch",""
"89","MIZZ","31946","Duong, Jeremy","56.42","Stopwatch",""
"90","SCUCD","31594","Ly, Calvin","56.45","Stopwatch",""
"91","BGCS","34941","Becker, Owen","56.46","Stopwatch",""
"92","OSU","38506","Gehley, Jacob","56.47","Stopwatch",""
"93","UCLAS","37531","Redline, Brody","56.50","Stopwatch",""
"93","UCSD","37580","Umbay, Sebastian","56.50","Stopwatch",""
"95","UVA","34081","Huang, Bill","56.53","Stopwatch",""
"96","PURD","35798","Hovyadinov, Nikita","56.54","Stopwatch",""
"97","WVAU","35391","Bennett, Ian","56.55","Stopwatch",""
"97","CSOSU","34211","Blum, Ryan","56.55","Stopwatch",""
"99","CSOSU","20148","Dresbach, Eli","56.56","Stopwatch",""
"100","FGCU","37693","Crabb, Nick","56.58","Stopwatch",""
"101","CU","27839","Marr, Tate","56.61","Stopwatch",""
"102","CPSC","37650","Smith, Carson","56.62","Stopwatch",""
"103","UNL","26004","Sievenpiper, Maxwell","56.66","Stopwatch",""
"104","LSCUT","37865","Walter, Cam","56.67","Stopwatch",""
"105","CLEM","27145","Healy, Chase","56.68","Stopwatch",""
"106","CPSC","36309","Phan, Ashton","56.69","Stopwatch",""
"107","JMU","35053","Spurrier, Nathan","56.70","Stopwatch",""
"108","UPENN","36996","Murray, Ethan","56.71","Stopwatch",""
"109","NEAST","18451","Tran, Vincent","56.72","Stopwatch",""
"110","SCUW","31403","Updegrove, Liam","56.78","Stopwatch",""
"111","VUSC","26100","Ford, William","56.79","Stopwatch",""
"112","UMICH","25196","Faulkner, Jack","56.83","Stopwatch",""
"112","UMICH","22775","Sviridov, Maksim","56.83","Stopwatch",""
"112","UMICH","35701","Twigg, Nicholas","56.83","Stopwatch",""
"115","UMCS","28266","Pugh, Boyd","56.84","Stopwatch",""
"116","UCONN","22764","Leite, Marcelo","56.85","Stopwatch",""
"117","GTSC","26267","Hancu, Andrei","56.86","Stopwatch",""
"118","USFB","35965","Mitchell, Benjamin","56.87","Stopwatch",""
"119","NDSC","36353","Kolb, Brayden","56.89","Stopwatch",""
"120","CU","24454","McLeod, Ian","56.92","Stopwatch",""
"121","GTSC","18765","Bataillon, Daniel","56.93","Stopwatch",""
"122","VCS","35753","Brzozowski, Frank","57.04","Stopwatch",""
"122","UGAS","26928","Kruger, Ethan","57.04","Stopwatch",""
"124","CU","36997","Bocci, Sergio","57.05","Stopwatch",""
"124","GMUSC","39667","Spence, Ian","57.05","Stopwatch",""
"126","UMD","18025","Fitzsimmons, John","57.08","Stopwatch",""
"126","CSOSU","26822","Liu, Derek","57.08","Stopwatch",""
"126","LSCUT","33272","Wilhoit, Cooper","57.08","Stopwatch",""
"129","CPSC","25734","Chiu, Joseph","57.13","Stopwatch",""
"129","CWRU","39758","Watson, Jack","57.13","Stopwatch",""
"131","UMD","33177","Englert-Fernandez, Lukas","57.15","Stopwatch",""
"131","PITT","36043","Kish, Riley","57.15","Stopwatch",""
"133","APPST","38301","Harris, John","57.19","Stopwatch",""
"133","UMCS","29004","Nasta, Michael","57.19","Stopwatch",""
"135","UALA","34604","Hackiewicz, Kevin","57.22","Stopwatch",""
"136","JMU","26844","Mastropaolo, Nicholas","57.31","Stopwatch",""
"136","UMICH","16702","Soobert, Ellison","57.31","Stopwatch",""
"138","UOFO","24564","Eskola, Petey","57.33","Stopwatch",""
"139","SCAR","28107","Cobb, Dylan","57.35","Stopwatch",""
"139","CU","34190","Glass, Riley","57.35","Stopwatch",""
"139","NAUCS","37514","Kelly, Aiden","57.35","Stopwatch",""
"142","GTSC","34678","Johnson, Lucas","57.43","Stopwatch",""
"143","NUIL","29565","Lee, Ryan","57.44","Stopwatch",""
"144","SCAR","24681","Coffino, Raphael","57.48","Stopwatch",""
"145","LU","22812","Serle, Jeffrey","57.49","Stopwatch",""
"146","UCSD","30445","Cheng, Jeremy","57.52","Stopwatch",""
"147","CLEM","21372","Claborn, Nathan","57.54","Stopwatch",""
"147","JMU","13954","Granholm, Quinn","57.54","Stopwatch",""
"147","UVA","39269","Lindsey, Sam","57.54","Stopwatch",""
"147","MARQ","31464","Tugsbayar, Ninjin","57.54","Stopwatch",""
"151","UMCS","37323","Esteves, Will","57.55","Stopwatch",""
"152","SCAR","22393","Kellman, Adam","57.56","Stopwatch",""
"153","PURD","35614","Kajarekar, Saahil","57.57","Stopwatch",""
"154","CWRU","37673","Sung, Austin","57.58","Stopwatch",""
"155","ASU","15163","Anderson, Ethan","57.59","Stopwatch",""
