"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"40","NDSC","31440","Mitchell, Caley","56.07","Stopwatch",""
"41","UVA","26354","Samuels, Charlotte","56.21","Stopwatch",""
"42","UOFO","38521","Larsen, Lauren","56.22","Stopwatch",""
"43","CPSC","37266","Lin, Samantha","56.24","Stopwatch",""
"44","UNCCH","26990","Berge, Isabel","56.27","Stopwatch",""
"45","CWRU","37672","Zhao, Annie","56.29","Stopwatch",""
"46","USFB","35956","Shulman, Roni","56.31","Stopwatch",""
"46","JMU","33653","Woolley, Jamie","56.31","Stopwatch",""
"48","SCAR","29493","Sugra, Paige","56.32","Stopwatch",""
"49","JMU","33748","Aman, Sarah","56.38","Stopwatch",""
"49","FLOR","15206","Peterson, Skylar","56.38","Stopwatch",""
"51","AUCS","35169","Weiss, Ella","56.40","Stopwatch",""
"52","GCUC","24377","Bergevin, Emily","56.41","Stopwatch",""
"52","USFB","33005","Carbone, Gianna","56.41","Stopwatch",""
"52","VUSC","33479","Knepper, Leena","56.41","Stopwatch",""
"52","CPSC","22845","McCarron, Ella","56.41","Stopwatch",""
"56","JMU","27876","Bewley, Bekah","56.42","Stopwatch",""
"56","VTECH","35857","Fields, Colby","56.42","Stopwatch",""
"58","GTSC","19431","Hicks, Erin","56.43","Stopwatch",""
"59","NCSU","34376","van de Goor, Sterre","56.45","Stopwatch",""
"60","UMCS","28689","Chmigelski, Veronica","56.47","Stopwatch",""
"60","UNFCS","35350","de Don, Taylor","56.47","Stopwatch",""
"62","TCUSC","38061","Devine, Lainey","56.48","Stopwatch",""
"62","BCST","27395","Parisi, Kate","56.48","Stopwatch",""
"64","CPSC","30382","Tomek, Paige","56.49","Stopwatch",""
"65","PSU","34694","Bissett, Sage","56.50","Stopwatch",""
"65","ECU","28246","Powers, Alexis","56.50","Stopwatch",""
"67","CPSC","35657","Thurlow, Molly","56.54","Stopwatch",""
"68","CCU","26942","Caceres, Deanna","56.61","Stopwatch",""
"69","CSU","27824","Fogle, Sophi","56.62","Stopwatch",""
"69","UCONN","38677","Pan, Ellen","56.62","Stopwatch",""
"71","SCUCD","38079","DePry, Amber","56.65","Stopwatch",""
"72","GWCS","38599","Chan, Megan","56.66","Stopwatch",""
"73","VTECH","35588","Dobie, Lauren","56.68","Stopwatch",""
"73","CAL","33114","Gomez, Laura","56.68","Stopwatch",""
"73","LSCUT","33306","O'Grady, Mae","56.68","Stopwatch",""
"76","LSCUT","26148","Xiao, Emma","56.69","Stopwatch",""
"76","SLUSC","28993","Zhang, Emily","56.69","Stopwatch",""
"78","PSU","34875","Greenwood, Kaiylin","56.70","Stopwatch",""
"78","USCA","38481","Liew, Xiao Rou","56.70","Stopwatch",""
"80","CCU","39448","Sitas, Konstantina","56.72","Stopwatch",""
"81","FSUC","34896","Roberts, Stella","56.73","Stopwatch",""
"82","SCIU","36001","Small, Skylar","56.75","Stopwatch",""
"83","UNCCH","33666","Aghjayan, Hannah","56.79","Stopwatch",""
"83","W&M","36805","Cole, Madeleine","56.79","Stopwatch",""
"85","BOISE","37480","Jackson, Grace","56.81","Stopwatch",""
"86","CAL","30065","Kandel, Hannah","56.88","Stopwatch",""
"86","UNCCH","39240","Roberts, Lauren","56.88","Stopwatch",""
"88","BROWN","34785","Doxiadi, Chrysanthi","56.89","Stopwatch",""
"88","UTES","15478","Warren, Brinley","56.89","Stopwatch",""
"90","UDSC","37748","Lynch, Emily","56.90","Stopwatch",""
"90","CAL","38073","Sterling, Sydney","56.90","Stopwatch",""
"92","USU","35008","Bachman, Hayley","56.92","Stopwatch",""
"93","SCUW","34594","Stegner, Maya","56.93","Stopwatch",""
"94","PITT","35648","Brown, McKenna","56.96","Stopwatch",""
"95","UALA","35026","Tsynman, Katherine","56.97","Stopwatch",""
"96","FSUC","21124","Kelly, Jemma","56.98","Stopwatch",""
"97","UCONN","23713","Jandura, Carolyn","57.00","Stopwatch",""
"98","BOISE","37805","Miller, Julia","57.01","Stopwatch",""
"99","SCUW","24845","Blas, Maia","57.03","Stopwatch",""
"100","W&M","16302","Larsen, Emily","57.05","Stopwatch",""
"100","NCSU","34347","Major, Carson","57.05","Stopwatch",""
"102","UMCS","28300","Do, Clara","57.06","Stopwatch",""
"102","CLEM","36015","Heil, Emily","57.06","Stopwatch",""
"104","ISC","36431","Joshi, Rose","57.07","Stopwatch",""
"105","CPSC","27561","Bucher, Nora","57.10","Stopwatch",""
"105","FLOR","24000","Fenton, Bella","57.10","Stopwatch",""
"105","USU","13539","Larson, Emma","57.10","Stopwatch",""
"108","AUB","19448","Holland, Arwen","57.11","Stopwatch",""
"109","ISUSC","38172","To, Abigail","57.13","Stopwatch",""
"110","UMD","25111","Campbell, Maeve","57.14","Stopwatch",""
"111","UMCS","33385","Lyons, Sadie","57.17","Stopwatch",""
"112","CLT","34619","Donald, Morgan","57.18","Stopwatch",""
"113","UCSD","29539","Wu, Katherine","57.19","Stopwatch",""
"114","GTOWN","37663","Cappola, Alexandra","57.20","Stopwatch",""
"115","W&M","20537","Burns, Katie","57.22","Stopwatch",""
"115","MIZZ","36092","Loving, Kate","57.22","Stopwatch",""
"117","UNCW","20540","Hauser, Genevieve","57.23","Stopwatch",""
"118","UCFFL","39653","Semmen, Cambria","57.25","Stopwatch",""
"119","ISUSC","36924","Mumper, Katelyn","57.29","Stopwatch",""
"120","UCCS","26303","Smith, Julianna","57.33","Stopwatch",""
"121","CAL","32220","Franus, Beatrix","57.34","Stopwatch",""
"122","UOFO","31504","Quaid, Colleen","57.37","Stopwatch",""
"123","GCUC","30434","O'Donnell, Charlize","57.38","Stopwatch",""
"124","ISC","29800","Gasperko, Ellie","57.39","Stopwatch",""
"124","UCFFL","31415","Sterchele, Ashley","57.39","Stopwatch",""
"126","GTSC","26537","Wong, Tara","57.41","Stopwatch",""
"127","PURD","35568","Carvajal, Marissa","57.42","Stopwatch",""
"127","UNCCH","26908","Dunnigan, Caitlyn","57.42","Stopwatch",""
"127","GCUC","31290","Storm, Lana","57.42","Stopwatch",""
"127","UMD","34227","Tininenko, Kylie","57.42","Stopwatch",""
"131","NUIL","36992","Ewing, Hannah","57.45","Stopwatch",""
"131","CSOSU","28414","Mathewson, Cora","57.45","Stopwatch",""
"133","FSUC","34922","Houck, Madison","57.47","Stopwatch",""
"133","CAL","24384","Zhou, Melissa Hanlin","57.47","Stopwatch",""
"135","DUKE","18372","Joshi, Cecilia","57.48","Stopwatch",""
"135","GWCS","22988","Kuivila, Cai","57.48","Stopwatch",""
"137","SCGSU","28479","Carlton, Makenna","57.51","Stopwatch",""
"137","FSUC","21122","Kohs, Madeline","57.51","Stopwatch",""
"139","NDSC","36389","Schaffer, Caroline","57.52","Stopwatch",""
"140","SCAR","38316","Thomas, Ginger","57.53","Stopwatch",""
"141","UNCW","34856","Baxter, Lily","57.55","Stopwatch",""
"142","GCUC","35171","Ahrens, Elise","57.57","Stopwatch",""
"143","UCCS","34431","Feichtner, Jane","57.59","Stopwatch",""
"144","UMD","33813","Knauer, Ellie","57.61","Stopwatch",""
"144","NAUCS","31587","Markle, Krista","57.61","Stopwatch",""
"144","UCSD","29556","Winata, Eugenia","57.61","Stopwatch",""
"147","MSUSC","20930","Mouazzen, Deema","57.62","Stopwatch",""
"148","JMU","13878","Burns, Carly","57.63","Stopwatch",""
"149","UPENN","36810","Hu, Angelica","57.66","Stopwatch",""
"150","SCUW","35364","Giese, Meredith","57.69","Stopwatch",""
"151","UVA","34054","Iniguez, Annalise","57.70","Stopwatch",""
"151","SCIU","29728","Lane, Amanda","57.70","Stopwatch",""
"151","UVA","34046","Saidi, Layla","57.70","Stopwatch",""
"151","UBUF","36253","Sullivan, Lauren","57.70","Stopwatch",""
"155","FLOR","15333","Hawkins, Taylor","57.71","Stopwatch",""
"156","BCST","34729","McCollough, Macy","57.73","Stopwatch",""
"157","OUSD","39349","Schmidt, Kara","57.75","Stopwatch",""
"158","CAL","29959","Feldman, Leah","57.76","Stopwatch",""
"159","UMICH","39058","Tay, Maddie","57.77","Stopwatch",""
"160","PURD","22883","Vicory, Amelia","57.78","Stopwatch",""
"161","CAL","37257","Choi, Chloe","57.80","Stopwatch",""
"162","UTES","34547","Rayburn, Molly","57.81","Stopwatch",""
"163","UVA","14277","Edelman, Catherine","57.82","Stopwatch",""
"163","UCONN","36582","Harhay, Jane","57.82","Stopwatch",""
"163","GTOWN","23676","Ott, Madeleine","57.82","Stopwatch",""
"163","CU","18933","Smith, Caitlin","57.82","Stopwatch",""
"167","CU","34731","Borkowski, Taylor","57.83","Stopwatch",""
"167","WUSTL","34992","Butlin, Abby","57.83","Stopwatch",""
"169","TULSC","36606","Lowrie, Ella","57.84","Stopwatch",""
"170","NEAST","25524","Haynes, Rachel","57.85","Stopwatch",""
"171","TCUSC","37996","Hooper, Jaidyn","57.86","Stopwatch",""
"172","FSUC","15062","Avedisian, Michaela","57.87","Stopwatch",""
"172","TTUSC","32116","Tindall, Camille","57.87","Stopwatch",""
"174","ISC","33295","Mansfield, Meghan","57.88","Stopwatch",""
"174","CAL","24351","Matheson, Allyn","57.88","Stopwatch",""
"176","VTECH","30444","Lane, Megan","57.89","Stopwatch",""
"177","CLEM","36549","Nunziata, Lucy","57.91","Stopwatch",""
"178","CMU","33839","Sims, Madeline","57.92","Stopwatch",""
"179","BGCS","35150","Reece, Annabelle","57.95","Stopwatch",""
"179","NCSU","34369","Seitz, Lucy","57.95","Stopwatch",""
"181","GTSC","33716","Freund, Gabrielle","57.96","Stopwatch",""
"181","UKCS","27104","Haas, Abigail","57.96","Stopwatch",""
